,formula,mz,observed,a,sigma,peak
2,O3N-,61.988366443389424,61.98837731211463,2570200.9537908644,9.40144273054653e-05,4.0
3,O3N[15]-,62.985401336789415,62.98542721443194,8474.663549570401,9.552658913939155e-05,8.0
4,O2O[17]N-,62.992583523829424,62.99260397928508,2307.745165137654,9.553746691827712e-05,9.0
5,O2O[18]N-,63.99261282382943,63.99262584305457,16724.035610806386,9.70541691836401e-05,10.0
10,C2HO4-,88.98803209021943,88.98812624351339,2664.759000999812,0.00013496346935689877,15.0
16,C3H3O4-,103.00368215435944,103.00376004953519,7611.002914816611,0.00015622027301437035,17.0
21,C2O2F3-,112.98558747902945,112.98566960621457,1078.9490412903085,0.00017135932126915155,19.0
26,C4H5O4-,117.01933221849943,117.01937033322326,1677.4740999921578,0.00017747699429571852,20.0
29,CH2O6N-,123.98876036620943,123.98875045733983,1594.3520717914446,0.00018804705117953524,21.0
30,HO6N2-,124.98400933893944,124.98399398887359,1153485.4581140664,0.0001895565184114091,23.0
32,HO6NN[15]-,125.98104423233944,125.98103222431439,7635.961599364122,0.00019106859444833186,25.0
33,HO5O[17]N2-,125.98822641937944,125.98821752963462,1984.0637224810475,0.00019107952901034286,26.0
34,HO5O[18]N2-,126.98825571937942,126.9882451750425,16241.598235394678,0.0001925962620089654,27.0
42,C4H5O5-,133.01424683805945,133.01426691309794,3247.3578876008646,0.00020173557727233053,28.0
49,C5H5O5-,145.01424683805945,145.01425687654296,1096.6869251296555,0.0002199353072729753,30.0
52,C5H7O5-,147.02989690219945,147.02992252481792,14475.507107133528,0.00022299234255710422,31.0
60,C6H7O5-,159.02989690219945,159.02988066518216,3009.4466031681504,0.0002411919621339163,34.0
63,C5H5O6-,161.00916145761943,161.00914988867092,2228.198427041648,0.0002441938956806206,35.0
64,C6H9O5-,161.04554696633943,161.04553458670102,2263.1623883987095,0.0002442490140978414,36.0
70,C3H4O7N-,165.99932504990943,165.9993200648996,663.0826785680713,0.00025176213345416286,37.0
75,C7H9O5-,173.04554696633946,173.04555192857381,10194.434746698385,0.0002624489440716597,38.0
77,C6H7O6-,175.0248115217594,175.02476731532207,1592.1914958905604,0.0002654506423816498,39.0
91,C8H11O5-,187.06119703047943,187.0611472882867,2050.2911753479684,0.0002837055593586031,42.0
94,C7H9O6-,189.04046158589938,189.04045711803064,1285.1082532304777,0.0002867074864178364,43.0
98,C5H6O7N-,192.01497511404946,192.0149191383642,1236.2210521364748,0.0002912187896481815,44.0
108,C8H9O6-,201.04046158589938,201.04046766329455,877.1157877759103,0.0003049072559894372,46.0
109,C9H13O5-,201.07684709461944,201.07677144069655,662.893428243682,0.00030496236823169875,47.0
112,C8H11O6-,203.0561116500394,203.05610526734228,662.9109034650652,0.00030796440550924026,48.0
117,C6H8O7N-,206.03062517818938,206.03061282700725,1475.5129270514433,0.0003124754666034694,49.0
120,C5H6O8N-,208.00988973360944,208.00990398293575,473.92009259007943,0.0003154774292815623,50.0
121,C6H10O7N-,208.04627524232941,208.04628989546475,339.58543369754244,0.0003155327340266869,51.0
127,C5H8O8N-,210.02553979774945,210.02551498684522,7433.316006148493,0.00031853435438093067,52.0
133,C9H11O6-,215.0561116500394,215.05607444935242,642.1398796536588,0.0003261638364049061,53.0
138,C9H13O6-,217.07176171417942,217.07173859676877,1044.589431651104,0.000329221007872781,54.0
143,C7H10O7N-,220.04627524232941,220.046271274294,1694.5621213105692,0.00033373238622121955,55.0
146,C6H8O8N-,222.02553979774945,222.025531756114,1683.0555619239922,0.00033673406969545193,56.0
150,C5H6O9N-,224.00480435316945,224.00475523721522,5902.344867738578,0.00033973603528151603,57.0
151,C6H10O8N-,224.04118986188942,224.0411108465602,813.5300696254639,0.0003397912068257726,58.0
162,C10H15O6-,231.08741177831945,231.08741077819602,361.51810008634624,0.00035047790862986164,60.0
167,C7H8O8N-,234.02553979774945,234.0255088214191,4273.908264017824,0.00035493372660711387,62.0
168,C8H12O7N-,234.06192530646942,234.06190473836955,10580.132583310597,0.0003549890996941621,63.0
170,C7C[13]H12O7N-,235.06528014426945,235.06530073601198,502.75093782090164,0.00035651079497821416,64.0
173,C7H10O8N-,236.04118986188942,236.0411508458227,8416.326474893089,0.0003579907714776852,65.0
178,C6H8O9N-,238.02045441730945,238.02037655193547,849.0223956475621,0.00036099270306062727,67.0
186,C5HO2F8-,244.98542861109942,244.98542536910543,384.692039396336,0.00037155618903239053,68.0
192,C8H10O8N-,248.04118986188942,248.04117744672791,15176.695280514854,0.00037619080736793443,69.0
195,C7C[13]H10O8N-,249.04454469968945,249.04459797602385,595.4547888765416,0.00037771243666014954,70.0
198,C8H12O8N-,250.05683992602943,250.05683391233336,10958.140765228325,0.00037924758309233406,72.0
199,C9H16O7N-,250.09322543474946,250.0931489614154,593.30798707896,0.00037930269704704333,73.0
201,C7C[13]H12O8N-,251.06019476382943,251.06017008372584,337.4237195713576,0.00038076957283875005,74.0
203,C7H10O9N-,252.03610448144943,252.0360125714354,1075.8654081523146,0.00038224929146140816,75.0
226,C10H14O8N-,276.0724899901694,276.07241653923296,1148.3401577951986,0.00041870425283359726,84.0
246,C10H12O9N-,290.05175454558946,290.0517555526297,345.8827228196159,0.00043990577434099333,89.0
263,C14H16O5NF-,297.10179941562944,297.1017329440434,1297.0083868987895,0.0004505980397976309,95.0
270,C10H14O10N-,308.06231922928936,308.0622820835904,1360.7703564443812,0.000467221231134628,96.0
